epoch,global_step,step_in_epoch,split,validation_index,loss,boundary_weight,loss_energy_optimized,loss_energy_consistency,loss_energy_bulk,loss_energy_boundary,loss_energy_boundary_x,loss_energy_boundary_y,learning_rate,optimizer_step_time_mean_ms,optimizer_step_time_p95_ms,optimizer_step_time_max_ms,optimizer_step_count,optimizer_basis_refresh_count,optimizer_peak_memory_mib,learning_rate_first,learning_rate_last,seed,K,hardware,tangent_response_mismatch_pre,tangent_response_mismatch_post,tangent_response_mismatch_ratio,tangent_gradient_rms,tangent_delta_rms,tangent_delta_max_abs,tangent_correction_rel_symmetric_pair,tangent_eta_cap_enabled,tangent_eta_star_mean,tangent_eta_applied_mean,tangent_eta_cap_fraction,tangent_line_search_numerator_mean,tangent_line_search_denominator_mean,tangent_subspace_dimension,tangent_coefficient_0_mean,tangent_coefficient_1_mean,tangent_direction_0_active_fraction,tangent_direction_1_active_fraction,tangent_second_direction_active_fraction,tangent_response_cost_k1_mean,tangent_response_cost_k2_mean,tangent_response_cost_k2_over_k1,tangent_response_orthogonality_max,tangent_coefficient_2_mean,tangent_direction_2_active_fraction,tangent_response_cost_k3_mean,tangent_response_cost_k3_over_k2,tangent_coefficient_3_mean,tangent_direction_3_active_fraction,tangent_response_cost_k4_mean,tangent_response_cost_k4_over_k3,tangent_coefficient_4_mean,tangent_direction_4_active_fraction,tangent_response_cost_k5_mean,tangent_response_cost_k5_over_k4,tangent_coefficient_5_mean,tangent_coefficient_6_mean,tangent_coefficient_7_mean,tangent_coefficient_8_mean,tangent_direction_5_active_fraction,tangent_direction_6_active_fraction,tangent_direction_7_active_fraction,tangent_direction_8_active_fraction,tangent_response_cost_k6_mean,tangent_response_cost_k6_over_k5,tangent_response_cost_k7_mean,tangent_response_cost_k7_over_k6,tangent_response_cost_k8_mean,tangent_response_cost_k8_over_k7,tangent_response_cost_k9_mean,tangent_response_cost_k9_over_k8,tangent_coefficient_9_mean,tangent_direction_9_active_fraction,tangent_response_cost_k10_mean,tangent_response_cost_k10_over_k9
39,936,24,train,,7.472615053315751e-06,0.0,7.472615053315751e-06,1.2903458260121304e-05,7.472615053315751e-06,5.4308432068055495e-06,1.5119915743695431e-06,3.918851632436005e-06,0.0015331016121285,215.6950711796526,372.23869380541134,393.0639170575887,24.0,8.0,0.0,0.0015610234512284,0.0015331016121285,1,9,mac_studio,0.0043215767200107,7.4599210640105e-05,0.0173094991353528,1.901899979121344e-08,0.1466678898103544,2.415850315424433,0.1723033654939389,,,,,,,9.0,0.010931244803088,0.0204599664719989,1.0,1.0,1.0,2.504866997793808e-07,3.6821514302999985e-08,0.1468291979719179,4.912337904394597e-13,0.019263181088722,1.0,2.1903683878445734e-08,0.5958564554454711,0.0353818121879793,1.0,1.436919316583374e-08,0.6559929769108631,0.038908379575167,1.0,8.921370934560662e-09,0.6223858828689849,0.0354223972459263,0.0402733379225545,0.0341498639605694,0.0298059269055627,1.0,1.0,1.0,1.0,5.576685749960554e-09,0.6261007714807614,3.3330867161414924e-09,0.5977050279122612,2.070516897117645e-09,0.6215132727849326,1.558403033361016e-09,0.7537073471737241,,,,
40,960,24,val,40.0,6.787827197653057e-06,0.0,6.787827197653057e-06,1.2352949691514245e-05,6.787827197653057e-06,5.565122493861188e-06,1.2425223615098426e-06,4.322600132351345e-06,0.0015033356760968,,,,,,,,,1,9,mac_studio,0.0037600429998178,7.126099361564757e-05,0.0189552480565933,1.6325086161535172e-08,0.1363798210600801,1.957505712162026,0.1591077442131404,,,,,,,9.0,0.0109411257104184,0.02082792506448,1.0,1.0,1.0,2.1951163984137374e-07,3.2530991282839676e-08,0.1482114464807945,5.002731405479841e-13,0.0189526603754821,1.0,2.0206264332969843e-08,0.6209127960399005,0.0372454568595555,1.0,1.3330854743858409e-08,0.6596079238887245,0.0398330842758081,1.0,8.22962951757093e-09,0.6174924723599118,0.0357229304717528,0.0406655815339304,0.0330986451154077,0.0287606234842113,1.0,1.0,1.0,1.0,5.0877959466006286e-09,0.6186268036597682,2.9718974093075964e-09,0.5841707333522582,1.8336963862450306e-09,0.6168362687523121,1.4175962290872055e-09,0.7729655943083829,,,,
40,960,24,train,,6.297067950729709e-06,0.0,6.297067950729709e-06,1.1217736526107466e-05,6.297067950729709e-06,4.920668575377759e-06,1.3788118422943166e-06,3.5418567330834437e-06,0.0015033356760968,202.12250523036343,308.4290641709231,313.4163338690996,24.0,8.0,0.0,0.0015318739735313,0.0015033356760968,1,9,mac_studio,0.003864787049825,6.793604485192135e-05,0.0176071115436456,1.6742237682687447e-08,0.1385913341494175,1.8077386817265089,0.1623285861210921,,,,,,,9.0,0.0113181571496239,0.0207284963668137,1.0,1.0,1.0,2.1599904852687682e-07,3.04608304349735e-08,0.1411222704519456,5.04620362089654e-13,0.0194288686686066,1.0,1.907110344190912e-08,0.6258369097581398,0.0361770105145037,1.0,1.2353817872547842e-08,0.647838411229335,0.0397570251748184,1.0,7.717170919093625e-09,0.624932256849094,0.0360487646854206,0.0417753840949434,0.0333173945184661,0.0284926515280371,1.0,1.0,1.0,1.0,4.8575156136155375e-09,0.6299985268065494,2.7779665689816603e-09,0.5725617640370424,1.680410499069896e-09,0.6052012465171652,1.2891528017617523e-09,0.767168338215107,,,,
41,984,24,val,41.0,6.176519749565731e-06,0.0,6.176519749565731e-06,1.15240952563417e-05,6.176519749565731e-06,5.347575506775966e-06,1.2265574808990736e-06,4.121018025876892e-06,0.0014729620323016,,,,,,,,,1,9,mac_studio,0.0039210543452729,6.85558402678516e-05,0.0174838208894777,1.7368929236000785e-08,0.1319494521688522,1.9037796747698892,0.1558039823706855,,,,,,,9.0,0.0107419066715311,0.0205616578208673,1.0,1.0,1.0,1.981201941021915e-07,3.2545423144214344e-08,0.1643384420740015,4.821894454314545e-13,0.0189012071095329,1.0,2.0444430147724133e-08,0.6280811620470816,0.0383018534362107,1.0,1.3684188375325465e-08,0.669238078028067,0.0385737193432871,1.0,8.458517627815877e-09,0.6182883749442467,0.0361465665631133,0.0408777264487445,0.0331357885751069,0.0280383600934339,1.0,1.0,1.0,1.0,5.1950666242461544e-09,0.6142035112134344,2.9460396515435883e-09,0.5670848005824111,1.7283311082674836e-09,0.5865254547506054,1.3120715305410307e-09,0.7589557989730263,,,,
41,984,24,train,,5.963340558700584e-06,0.0,5.963340558700584e-06,1.064253826879998e-05,5.963340558700584e-06,4.679197710099394e-06,1.2935189359958905e-06,3.385678774103503e-06,0.0014729620323016,194.75763372611252,291.62995364749804,347.806541947648,24.0,8.0,0.0,0.001502081986338,0.0014729620323016,1,9,mac_studio,0.0039240752972809,6.65498501736059e-05,0.0169880083718098,1.7158704192568272e-08,0.136564172169166,2.242870939823153,0.1590692865429001,,,,,,,9.0,0.0110524470066846,0.0203909650236048,1.0,1.0,1.0,2.0604222566156146e-07,3.0472971002670005e-08,0.1484467952086405,5.037189765448489e-13,0.0187556383843172,1.0,1.8546895958019317e-08,0.6086352232465958,0.0364969942061057,1.0,1.2360831550782494e-08,0.6664495042506482,0.0398681689934289,1.0,7.600120612139644e-09,0.6153319226456484,0.0361119274914834,0.0399246429998915,0.0336748021595744,0.0288449236879659,1.0,1.0,1.0,1.0,4.615966743435238e-09,0.6077436805376971,2.668797709957807e-09,0.5783590816122904,1.6180925047286226e-09,0.6061807082170386,1.2370008167405584e-09,0.7643493055939525,,,,
42,1008,24,val,42.0,6.015505406038001e-06,0.0,6.015505406038001e-06,1.1032240562397151e-05,6.015505406038001e-06,5.016735156359151e-06,1.2580901756828014e-06,3.7586449806763503e-06,0.0014420177206338,,,,,,,,,1,9,mac_studio,0.0034893155081059,6.739470891302317e-05,0.0193184987687215,1.5179633388523448e-08,0.1259657288180936,1.796188395287449,0.1464822122255692,,,,,,,9.0,0.0110958006533008,0.0204334077559154,1.0,1.0,1.0,1.8287584913328573e-07,2.936848797215904e-08,0.160666333957071,4.807938444326067e-13,0.0190532032142495,1.0,1.879719954712945e-08,0.6400142171155062,0.0379468364598757,1.0,1.2734363945660873e-08,0.6773900766019354,0.0401792468180373,1.0,7.701226432087635e-09,0.6047122054398474,0.036290385515394,0.0393268351545604,0.0329084288478469,0.0286629339044254,1.0,1.0,1.0,1.0,4.599859369529544e-09,0.5973329555170673,2.6337812207868887e-09,0.5725123049983311,1.6310045397241313e-09,0.6191444143711639,1.2679520305886868e-09,0.7772972029082104,,,,
42,1008,24,train,,5.594072932849736e-06,0.0,5.594072932849736e-06,1.0056791442397143e-05,5.594072932849736e-06,4.462718509547405e-06,1.2223893693928331e-06,3.2403291401545725e-06,0.0014420177206338,197.85515802019896,374.5776357827707,417.8315410390496,24.0,8.0,0.0,0.0014716838202242,0.0014420177206338,1,9,mac_studio,0.0036647443998871,6.446815770677667e-05,0.0176564722476921,1.5847752396047673e-08,0.1320911246226067,1.9685326411227124,0.1540214147196832,,,,,,,9.0,0.0112254657578828,0.0204704998338158,1.0,1.0,1.0,1.9562329009644439e-07,2.8390898335973372e-08,0.1453543724702447,4.951993007493873e-13,0.0187524895185246,1.0,1.80993819372001e-08,0.6371460043801687,0.0374392941542205,1.0,1.2183188832194033e-08,0.6729614140265997,0.0415046426198377,1.0,7.3702133485398634e-09,0.6054230211227347,0.0360930063955696,0.0398678769771113,0.0332882003661932,0.0285758260322108,1.0,1.0,1.0,1.0,4.384766296259578e-09,0.5955847308200797,2.496389529850902e-09,0.5696848524838095,1.511661185383433e-09,0.6057185584845833,1.1606214728547279e-09,0.7677575738727979,,,,
43,1032,24,val,43.0,6.77657740542445e-06,0.0,6.77657740542445e-06,1.2266024827656e-05,6.77657740542445e-06,5.489447422231552e-06,1.3184592859177523e-06,4.1709881363138e-06,0.0014105404768995,,,,,,,,,1,9,mac_studio,0.0033670483786225,7.230933474690381e-05,0.0214866111311502,1.4693293172632768e-08,0.1222481318106175,1.7007000642004142,0.1420514824837961,,,,,,,9.0,0.0112184648115917,0.0201270403289995,1.0,1.0,1.0,1.808776562542445e-07,3.479174469282111e-08,0.192663598042826,4.739169022412208e-13,0.0195490598362264,1.0,2.108177272805001e-08,0.6059391331124632,0.036532128266328,1.0,1.3649679119553817e-08,0.647394013477306,0.0365811041066984,1.0,8.702798391285749e-09,0.6376744570769166,0.0361568097662419,0.0411821753609027,0.0340091713133662,0.0287632453598984,1.0,1.0,1.0,1.0,5.519415954919506e-09,0.6343193019471192,3.226093728497232e-09,0.5844829575145402,1.9331731213738052e-09,0.5990722972130768,1.4598963653697763e-09,0.7550470399405664,,,,
43,1032,24,train,,5.889605023249951e-06,0.0,5.889605023249951e-06,1.04869989447053e-05,5.889605023249951e-06,4.5973939214553485e-06,1.244849434834734e-06,3.3525444866206133e-06,0.0014105404768995,185.59216140420176,305.7008001138456,463.32483389414847,24.0,8.0,0.0,0.0014407165449851,0.0014105404768995,1,9,mac_studio,0.0035475439797483,6.71272998075385e-05,0.018965715721451,1.5245677929543716e-08,0.1286280745726052,1.870568383886521,0.148699939965713,,,,,,,9.0,0.0112640131210183,0.0201735212405351,1.0,1.0,1.0,2.0027646595425464e-07,3.1595251780761794e-08,0.1572628497403433,5.013301426799408e-13,0.0190202963248661,1.0,1.9479390296815946e-08,0.6198670343908231,0.0368933712389801,1.0,1.2858073299986496e-08,0.6611643103850426,0.0399776240623501,1.0,7.823672913077783e-09,0.6090182609093232,0.0360680719349916,0.0400466111753462,0.0336990352597193,0.0287967902331801,1.0,1.0,1.0,1.0,4.757174675423393e-09,0.6076887038338712,2.7412366046309823e-09,0.5757278282640702,1.6577776962390634e-09,0.6058850523523708,1.2608563088404175e-09,0.7618858446259236,,,,
44,1056,24,val,44.0,5.840931695686596e-06,0.0,5.840931695686596e-06,1.0815390730393355e-05,5.840931695686596e-06,4.97445903470676e-06,1.222191808512453e-06,3.752267226194307e-06,0.001378568686802,,,,,,,,,1,9,mac_studio,0.0031730604620936,6.667150904773433e-05,0.0210186888062658,1.3635227520683051e-08,0.1201631513191424,1.8483054821541065,0.1397383583819238,,,,,,,9.0,0.0112360595910835,0.0202310244445327,1.0,1.0,1.0,1.7509864710906604e-07,2.8908827512214553e-08,0.1652182632861193,5.046548002462889e-13,0.0185654729739077,1.0,1.805398849349504e-08,0.6244366003647596,0.0377764198410573,1.0,1.2194097697048571e-08,0.6752426909547385,0.0403623490993885,1.0,7.508942513829058e-09,0.6159468144758793,0.0366558677719322,0.0399161336220663,0.0333171266523949,0.0285508940488451,1.0,1.0,1.0,1.0,4.554458377272341e-09,0.6067262354290339,2.6433418879978453e-09,0.5803667571473341,1.6110143342219223e-09,0.6093181094164927,1.240827922802466e-09,0.770094714897906,,,,
44,1056,24,train,,5.741662119537287e-06,0.0,5.741662119537287e-06,1.0257360190394433e-05,5.741662119537287e-06,4.515698070857148e-06,1.236997284213667e-06,3.2787007866434818e-06,0.001378568686802,176.73890978524773,360.2964481920935,388.5883328039199,24.0,8.0,0.0,0.0014092179244303,0.001378568686802,1,9,mac_studio,0.0032730387108698,6.585515423569907e-05,0.0201378859258685,1.4121005157189503e-08,0.1213754125799268,1.7944118249924548,0.1412018855120978,,,,,,,9.0,0.0112500283845489,0.0200987907444003,1.0,1.0,1.0,1.864359834800073e-07,2.9910206517069755e-08,0.1609946799637794,4.943359349141276e-13,0.0186424412768047,1.0,1.8492278848060792e-08,0.6182906426271078,0.0370866380518531,1.0,1.2336010712567028e-08,0.667244667873069,0.0398485671850823,1.0,7.605703351473888e-09,0.616703674087342,0.0363006479160866,0.0402954941531508,0.033647547112697,0.0286659109857682,1.0,1.0,1.0,1.0,4.609709137979541e-09,0.6061816722014742,2.6413690047520923e-09,0.5732795861329109,1.589127139140477e-09,0.6018245475436202,1.2109657260083488e-09,0.7620563217971517,,,,
45,1080,24,val,45.0,6.261849054349096e-06,0.0,6.261849054349096e-06,1.1285498119417556e-05,6.261849054349096e-06,5.02364906506846e-06,1.1260072368001589e-06,3.897641828268301e-06,0.0013461413391314,,,,,,,,,1,9,mac_studio,0.0035758801523232,7.002445173179339e-05,0.0195803741760337,1.546491447688955e-08,0.1302236951722544,1.7038970020650144,0.1513341312100586,,,,,,,9.0,0.0112071150976361,0.020370063368912,1.0,1.0,1.0,2.1865689259407426e-07,3.69674541960416e-08,0.1690512362669431,5.025308757184802e-13,0.0189758198164859,1.0,2.3173128229145424e-08,0.626713900159041,0.0376893669795287,1.0,1.4636200397896796e-08,0.6315795154393543,0.0369159866686592,1.0,9.254399413006126e-09,0.6324310306616467,0.0364539078799196,0.0438702716211202,0.0332736614606609,0.0286383562196593,1.0,1.0,1.0,1.0,5.925807948984263e-09,0.6403462762721641,3.2689949339119643e-09,0.5516080672236752,1.8477275699889986e-09,0.5650892932910274,1.3689082800421643e-09,0.7407210051598088,,,,
45,1080,24,train,,5.345953174604648e-06,0.0,5.345953174604648e-06,9.664219080796531e-06,5.345953174604648e-06,4.318265906191882e-06,1.1586596074004333e-06,3.1596062987914498e-06,0.0013461413391314,181.2490850279573,299.73338750423864,303.692416055128,24.0,8.0,0.0,0.0013772263703317,0.0013461413391314,1,9,mac_studio,0.0032517976905995,6.37084895389864e-05,0.0196263822320693,1.392279460530686e-08,0.121918714744321,1.6986634909606704,0.1408422971668731,,,,,,,9.0,0.0112875990813606,0.0202479890449761,1.0,1.0,1.0,1.8574779887764518e-07,2.8244461887671513e-08,0.1520455399927654,4.978745452664853e-13,0.0184481698317256,1.0,1.7890547118020815e-08,0.6327508166889756,0.0380628701871087,1.0,1.195667949809257e-08,0.6684472410759151,0.0410859284209423,1.0,7.2790412799156785e-09,0.6092546468343295,0.0362806714307306,0.0400061575084266,0.0331788213760474,0.0284825521058244,1.0,1.0,1.0,1.0,4.334091361060668e-09,0.5956810107856855,2.445612693455449e-09,0.5650168084340337,1.4766454829245955e-09,0.6042248071117875,1.133703610615032e-09,0.7678157108402643,,,,
46,1104,24,val,46.0,5.730169654461217e-06,0.0,5.730169654461217e-06,1.0720821836772556e-05,5.730169654461217e-06,4.990652182311339e-06,1.1916273857371822e-06,3.799024796574156e-06,0.0013132979782187,,,,,,,,,1,9,mac_studio,0.0038681849354723,6.68463587308652e-05,0.0172795669973986,1.7038752955995843e-08,0.1350628506049412,1.6046622776100157,0.1552707777016338,,,,,,,9.0,0.0110514051936428,0.0209767914806722,1.0,1.0,1.0,1.926152927712932e-07,3.0956990381562105e-08,0.1607792519072534,4.944081661563625e-13,0.019574575323575,1.0,1.9959708658823498e-08,0.6446748550748661,0.0372742633472408,1.0,1.2910557591929517e-08,0.646737431549876,0.0385882486357443,1.0,8.00139450080214e-09,0.619764123391818,0.0360163169564518,0.0427157729493664,0.0334713577824415,0.0276738552745114,1.0,1.0,1.0,1.0,5.0096903960523405e-09,0.6262537488182315,2.8098979483785727e-09,0.5608220059095387,1.6343389666488501e-09,0.5815667094188981,1.2473646370271742e-09,0.7631061397300543,,,,
46,1104,24,train,,5.503227844040972e-06,0.0,5.503227844040972e-06,9.897066280305468e-06,5.503227844040972e-06,4.393838436264494e-06,1.1831873668509129e-06,3.21065106941358e-06,0.0013132979782187,186.1991458766473,281.76274376455694,329.7106670215726,24.0,8.0,0.0,0.001344780895581,0.0013132979782187,1,9,mac_studio,0.003780473773789,6.505904328109201e-05,0.0172282816394798,1.6466782140362767e-08,0.1343216677764661,1.661127643576796,0.1543767741776655,,,,,,,9.0,0.011300525677917,0.0206598738598741,1.0,1.0,1.0,1.992078096681517e-07,3.0081216139395305e-08,0.1508600754589772,5.040413370342915e-13,0.0196481400391983,1.0,1.9228336095880573e-08,0.6389550793770308,0.0363978785930332,1.0,1.2571426363928393e-08,0.65423833616789,0.0399931768513031,1.0,7.806630211652364e-09,0.6209327537614087,0.0367965681788816,0.0414369200923442,0.0332593637255458,0.028142638717461,1.0,1.0,1.0,1.0,4.797901762992584e-09,0.6145962378573033,2.657572198512306e-09,0.5550603703851437,1.5566162538574234e-09,0.586848956896074,1.1824925166168375e-09,0.760035994497621,,,,
47,1128,24,val,47.0,5.762841155948101e-06,0.0,5.762841155948101e-06,1.07664785327396e-05,5.762841155948101e-06,5.0036373767915e-06,1.2143143820217917e-06,3.789322994769708e-06,0.0012800786557126,,,,,,,,,1,9,mac_studio,0.0038057297041911,6.652844056443857e-05,0.0174816747362877,1.6598396354984247e-08,0.1371220215233856,1.694622956665735,0.1576339104166533,,,,,,,9.0,0.0111085633154824,0.0211941472504742,1.0,1.0,1.0,1.9577330828906005e-07,2.97968077197767e-08,0.1522862990836941,5.197343720415681e-13,0.019794510430642,1.0,1.9269207171082218e-08,0.6466410640518315,0.0377205406995097,1.0,1.2328623987672542e-08,0.6396939931049466,0.0394157363881972,1.0,7.589212774884336e-09,0.6155530379204203,0.0356299523884365,0.0424682122558333,0.0327811440536639,0.0280759418476006,1.0,1.0,1.0,1.0,4.729091214991943e-09,0.6234237244393596,2.666094203812085e-09,0.5637837405714762,1.604664459429115e-09,0.6018103561959287,1.2353750333475302e-09,0.7697892526279791,,,,
47,1128,24,train,,5.301307183199083e-06,0.0,5.301307183199083e-06,9.587885734540584e-06,5.301307183199083e-06,4.286578551341501e-06,1.157444137674635e-06,3.129134413666868e-06,0.0012800786557126,162.5403662910685,271.98985894210625,281.4073751214892,24.0,8.0,0.0,0.0013119210666147,0.0012800786557126,1,9,mac_studio,0.0038793648611652,6.370143265440077e-05,0.016445748111816,1.6858866509379452e-08,0.1389938261279768,1.7040767002141666,0.1595376179386595,,,,,,,9.0,0.0112594947954036,0.0208560073676132,1.0,1.0,1.0,2.01268585761738e-07,2.8790515302813366e-08,0.1434487213827902,5.042430811810893e-13,0.0195688424416225,1.0,1.839893141120904e-08,0.6387862438672414,0.0364634277227952,1.0,1.1887726064822969e-08,0.6461236237888599,0.0409840857422146,1.0,7.298616117494508e-09,0.614180607534532,0.0361909489599676,0.0418217369879046,0.033182019171795,0.0279806712198405,1.0,1.0,1.0,1.0,4.504972336435785e-09,0.6174959301608819,2.503652339934246e-09,0.5564420692060412,1.4818066208747186e-09,0.5921512518726935,1.1331312549080962e-09,0.7646785704074807,,,,
48,1152,24,val,48.0,5.826938959758132e-06,0.0,5.826938959758132e-06,1.0976037470269905e-05,5.826938959758132e-06,5.149098510511773e-06,1.2008751547776968e-06,3.948223355734078e-06,0.0012465238817372,,,,,,,,,1,9,mac_studio,0.0040548495529065,6.753367716198272e-05,0.0166535239619287,1.767009312686951e-08,0.1444183952212634,1.7779475099568465,0.1642047423816162,,,,,,,9.0,0.0110316762321576,0.0209318976054502,1.0,1.0,1.0,2.053672395631373e-07,3.0748915438517065e-08,0.1497911799796475,5.156998324497223e-13,0.0190611534385998,1.0,1.94359036181224e-08,0.6319579924577513,0.0372925060770157,1.0,1.2510950825111994e-08,0.6435742912607586,0.0390111781923789,1.0,7.812532331247934e-09,0.6244829109014851,0.0367567960465667,0.0417364667928518,0.0330368640066342,0.0282942196439034,1.0,1.0,1.0,1.0,4.8915101260495655e-09,0.6259945659129171,2.779866626593889e-09,0.5683089485512681,1.6630555859757771e-09,0.5981890122557588,1.2734148001329787e-09,0.7656915829347365,,,,
48,1152,24,train,,5.232125299482082e-06,0.0,5.232125299482082e-06,9.46816075230682e-06,5.232125299482082e-06,4.236035452824738e-06,1.1201241763744022e-06,3.1159112764503364e-06,0.0012465238817372,166.83517021980757,286.3281019730493,291.45995900034904,24.0,8.0,0.0,0.0012786869551638,0.0012465238817372,1,9,mac_studio,0.0040484805711056,6.365495361814193e-05,0.0157691411412907,1.7681059355387566e-08,0.1427894159828573,1.784005652353419,0.1629503137402071,,,,,,,9.0,0.0112532704404163,0.0208191851284145,1.0,1.0,1.0,2.086826632150927e-07,2.8476591607906913e-08,0.1371371544682092,5.06104828317701e-13,0.0194858093938312,1.0,1.8071784676486217e-08,0.6345963720421904,0.0363485691396142,1.0,1.1683256092957876e-08,0.6466116569628143,0.0408638559926829,1.0,7.2002647661577374e-09,0.6162521700734641,0.036567733204804,0.0417127369365197,0.0332045178929802,0.028109034847764,1.0,1.0,1.0,1.0,4.452853474276588e-09,0.6184001336126715,2.489346589383598e-09,0.5593854578689286,1.4779186907414603e-09,0.5939464438979714,1.131253357714256e-09,0.7654690965834431,,,,
49,1176,24,val,49.0,5.575315753993046e-06,0.0,5.575315753993046e-06,1.0390593787070818e-05,5.575315753993046e-06,4.815278033077772e-06,1.0520743519057964e-06,3.763203681171975e-06,0.0012126745754917,,,,,,,,,1,9,mac_studio,0.0037680338113005,6.586239568716106e-05,0.017477591233666,1.6313210316390552e-08,0.1378538940005443,1.5944698374717683,0.1557998301577516,,,,,,,9.0,0.0111448772875228,0.0208808330122899,1.0,1.0,1.0,1.946346822223244e-07,2.879131473683472e-08,0.1479786591413015,4.88124519354022e-13,0.0192021419211169,1.0,1.8400670473912404e-08,0.6389655873895504,0.0372120295243886,1.0,1.2150641704904116e-08,0.6600925923673101,0.0406588818348841,1.0,7.440647700821212e-09,0.612371485259737,0.0367685144765534,0.0409338055234721,0.0332682461200116,0.0281326002201351,1.0,1.0,1.0,1.0,4.556764309299726e-09,0.6124940403227571,2.615961744473058e-09,0.5740757865955272,1.573464544121078e-09,0.6014365698672984,1.2111713504547987e-09,0.7696951759399494,,,,
49,1176,24,train,,5.11085275425208e-06,0.0,5.11085275425208e-06,9.29115126994804e-06,5.11085275425208e-06,4.180298515695957e-06,1.1054903630707176e-06,3.074808152625239e-06,0.0012126745754917,176.13704332810207,304.4199624564497,311.3721669651568,24.0,8.0,0.0,0.0012451190893874,0.0012126745754917,1,9,mac_studio,0.0039511670310843,6.311085398758919e-05,0.0160219868155165,1.72433830941264e-08,0.1401645199480564,1.662179767472853,0.1591266139887281,,,,,,,9.0,0.0112320977967082,0.0207069161663141,1.0,1.0,1.0,1.9766048297034177e-07,2.7988340393435602e-08,0.1419499951491759,5.00922481356974e-13,0.0192360548443683,1.0,1.784397185150653e-08,0.6373022548739303,0.0367928420890896,1.0,1.1653520165281571e-08,0.6531665723338491,0.0406969837992848,1.0,7.163118545791564e-09,0.6150993690400607,0.0362299661307387,0.0413562564678735,0.033298125074656,0.0281602170094299,1.0,1.0,1.0,1.0,4.378112725670298e-09,0.6115098086014847,2.451243197559453e-09,0.5602650485786682,1.4559762906160804e-09,0.5941729444593623,1.1118516551495781e-09,0.7636742229914382,,,,
50,1200,24,val,50.0,5.936619201255219e-06,0.0,5.936619201255219e-06,1.1041621434761007e-05,5.936619201255219e-06,5.105002233505789e-06,1.0759611751817985e-06,4.02904105832399e-06,0.0011785720153494,,,,,,,,,1,9,mac_studio,0.0041697449803397,6.914685233873645e-05,0.016580649369371,1.7998702251500942e-08,0.1481454596880449,1.8482813635211703,0.1709459959163339,,,,,,,9.0,0.0111311605269649,0.0211882488060462,1.0,1.0,1.0,2.410292915841285e-07,3.4553288332954706e-08,0.1433792492633362,4.793604880246522e-13,0.020193830028609,1.0,2.18433929821493e-08,0.6319879537530435,0.0362194311588843,1.0,1.369645284167022e-08,0.6270140111201077,0.0387692152404109,1.0,8.356898277371299e-09,0.6101538542471843,0.0369497120702046,0.0425547703988313,0.0331523486680833,0.0282998134628792,1.0,1.0,1.0,1.0,5.231708755587303e-09,0.6258833882309792,2.940932409945701e-09,0.5621172786412401,1.7490865911133184e-09,0.5947954651269611,1.3349972753382054e-09,0.7631868044206133,,,,
50,1200,24,train,,5.413539597002343e-06,0.0,5.413539597002343e-06,9.727172836896064e-06,5.413539597002343e-06,4.313633239893719e-06,1.137229868477359e-06,3.1764033714163585e-06,0.0011785720153494,193.5077308541319,319.2301624570973,325.44037513434887,24.0,8.0,0.0,0.0012112584044496,0.0011785720153494,1,9,mac_studio,0.0039989819939298,6.519779951565281e-05,0.0163363456527124,1.7299027338288538e-08,0.1427205354718767,1.6891860299651695,0.1625234359636586,,,,,,,9.0,0.0112955929436615,0.0207815637678933,1.0,1.0,1.0,2.1987577060357526e-07,3.007900669828789e-08,0.1368142693512977,4.976147016448093e-13,0.0197400485993372,1.0,1.910427325439294e-08,0.6356860634629476,0.0360625052244104,1.0,1.2351057577070002e-08,0.6472615754406833,0.0413323333779536,1.0,7.518074694394907e-09,0.608777232119196,0.0362044227403174,0.0412070853870749,0.0334146474007983,0.0283202502627314,1.0,1.0,1.0,1.0,4.6510314016504535e-09,0.6182821791568878,2.623642459149494e-09,0.5645929780249804,1.5630986344059083e-09,0.5967544065120798,1.1887034518291595e-09,0.7611912032371777,,,,
51,1224,24,val,51.0,6.774651786734095e-06,0.0,6.774651786734095e-06,1.2183541699574155e-05,6.774651786734095e-06,5.408889912840061e-06,1.2078108489246915e-06,4.20107906391537e-06,0.0011442577885208,,,,,,,,,1,9,mac_studio,0.0041728033535864,7.287644541832104e-05,0.0174655933852592,1.7973961881819667e-08,0.1491229827891655,1.8236471519923656,0.1721027179665585,,,,,,,9.0,0.0112307403333028,0.0207059018708589,1.0,1.0,1.0,2.4930933977991176e-07,3.5265007086072554e-08,0.1413857526943697,4.836662209901408e-13,0.0188325803147478,1.0,2.2021646792926802e-08,0.6243396502771066,0.0367370375419667,1.0,1.4038205522384764e-08,0.6374310457148978,0.0397347815928393,1.0,8.861876140709838e-09,0.63123599568472,0.035480170798675,0.0421813109067188,0.0339562462692112,0.0288748682428263,1.0,1.0,1.0,1.0,5.676312226471027e-09,0.6403713046830406,3.25514584861476e-09,0.5731911455357469,1.9629425479561453e-09,0.6033629456140565,1.4831971778128115e-09,0.7558417108663759,,,,
